"","average","sd","ratio","ava","avb","cumsum","p"
"Sphingopyxis",0.00119888061455641,0.00110201593357458,1.08789771366339,0.00225598012674496,0.00239403471494802,0.80054150223641,0.589410589410589
"Anaerococcus",0.00118215214387319,0.00141433140019161,0.835838152015171,0.00237215217223225,1.94340815866425e-05,0.801999134948694,0.000999000999000999
"Unclassified.genus.in.Mycobacteriaceae",0.00118024562348959,0.000793326705950479,1.48771699557945,0.00252115041164448,0.000371637520952508,0.803454416858256,0.000999000999000999
"Rhodococcus",0.0011786620899198,0.000823005437593186,1.43214374544924,0.00280712197154654,0.000974587410682525,0.804907746218526,0.709290709290709
"Mucilaginibacter",0.00116069147503838,0.000992705627105284,1.16922020319653,0.000819161453207509,0.00256925862064235,0.806338917215977,0.00899100899100899
"Desulfuromonas",0.00115655950520095,0.00191162295851786,0.605014445996018,8.51127055757509e-05,0.00237704242799608,0.807764993357886,0.0529470529470529
"Pedobacter",0.00113629636539907,0.000919402993515038,1.23590674972115,0.00103697031485111,0.00260979581106599,0.809166084377886,0.00599400599400599
"Finegoldia",0.00112182954030137,0.000931664417858571,1.20411332535367,0.00225981301048729,3.24927621450106e-05,0.810549337323816,0.000999000999000999
"Unclassified.genus.in.Pseudomonadales",0.00110514180056825,0.00124362801973077,0.888643374895576,0.000708293261008225,0.00289782268782134,0.811912013734437,0.172827172827173
"Variovorax",0.00110443414323076,0.000824133773191304,1.34011513562178,0.00254734908808647,0.00304584461795427,0.813273817580144,0.484515484515485
"Sphingobacterium",0.00106721675214123,0.000951970233455124,1.12106105278925,0.000712412814518017,0.00241756499002746,0.814589731151067,0.00799200799200799
"Nocardioides",0.00104744393962335,0.000719769273936621,1.45524958837793,0.00236499048529127,0.000592904549311673,0.815881264189849,0.0629370629370629
"Pseudonocardia",0.00104216119374689,0.000949242534443523,1.09788716364026,0.00219282573548174,0.000793124239758385,0.817166283428152,0.00899100899100899
"Unclassified.genus.in.Betaproteobacteria",0.00102858540425658,0.00116743426058831,0.881064946422113,0.00139828799590026,0.00322177756326998,0.818434563268774,0.935064935064935
