"","average","sd","ratio","ava","avb","cumsum","p"
"Melioribacter",0.000737064866275318,0.000709938253721646,1.03820981953215,0.0014859777453698,1.23688001097702e-05,0.865870931141938,0.000999000999000999
"Rhodococcus",0.000736269032948709,0.000810847045959691,0.908024561003717,0.000974587410682525,0.00108040274883045,0.866699737125851,0.998001998001998
"Microbacterium",0.000735567881998541,0.00106992639961901,0.687493908235623,0.00068626833464105,0.00119981029576143,0.86752775383563,0.868131868131868
"Azospirillum",0.000716269386613809,0.000852823283183914,0.839880196445508,0.00118542505625632,0.000877510370717648,0.868334046545431,0.393606393606394
"Paraburkholderia",0.000702616601232207,0.000827821291837142,0.848753961948629,0.000884778710870913,0.00110704478382827,0.86912497053848,0.889110889110889
"Pelobacter",0.00069717079489491,0.000950302468485293,0.733630415594042,0.00147118807211834,0.00026332044037862,0.869909764276584,0.0869130869130869
"Stenotrophomonas",0.000691341114126092,0.000694084113857266,0.996048029804442,0.00116302050803119,0.000934403104144118,0.870687995638587,0.996003996003996
"Flexibacter",0.000686033810729209,0.000943134370425615,0.727397741235554,0.000215935578807158,0.00136201912448815,0.871460252656136,0.0859140859140859
"Unclassified.genus.in.Candidatus.Rokubacteria",0.000682845018203822,0.000773317219506295,0.883007646771098,0.000817518641284311,0.000882316608938973,0.8722289201022,0.995004995004995
"Unclassified.genus.in.Hydrogenophilales",0.000676281606629752,0.000836948568712362,0.808032454933527,4.66492758166422e-07,0.00135302970601767,0.87299019922342,0.0619380619380619
"Lacunisphaera",0.000657977360743859,0.000985747164735428,0.667491000007551,0.00122236340731179,0.000208312139075729,0.873730873555029,0.271728271728272
"Spirosoma",0.000651466260026648,0.000576244319826842,1.13053827623396,0.00135428397226998,0.000118252699485249,0.874464218447268,0.000999000999000999
"Solimonas",0.000649500685681235,0.00100845937844001,0.644052402671836,0.00124232194660258,0.000150866124798713,0.875195350724681,0.032967032967033
"Unclassified.genus.in.Propionibacteriaceae",0.000646866528504298,0.00226254782876108,0.285901813999887,5.66528529295916e-05,0.00131735212480613,0.875923517774529,0.663336663336663
"Leptospira",0.000646600313659713,0.00102413550779172,0.63136206951162,0.00135224689314163,7.85050396984716e-05,0.87665138515069,0.01998001998002
"Unclassified.genus.in.Candidatus.Beckwithbacteria",0.000638669343398715,0.00100041528548049,0.638404223394058,1.60306669077448e-05,0.00129234835300191,0.877370324763607,0.883116883116883
"Luteitalea",0.000629974489952131,0.00127774786970685,0.493035054010042,0.000157442044536623,0.00118065269314797,0.878079476722495,0.134865134865135
"Alicycliphilus",0.000621103260234754,0.000416858902468202,1.4899604076037,0.0013994960572596,0.00029810868764954,0.878778642483479,0.376623376623377
"Unclassified.genus.in.Candidatus.Komeilibacteria",0.000612663340101567,0.00152005968412112,0.403052160715518,1.16394184368236e-05,0.00123670396456129,0.879468307564688,0.241758241758242
"Runella",0.000611316002864508,0.000539423229685539,1.13327711752584,0.00129449825790643,0.000101895769548664,0.88015645597045,0.000999000999000999
"Parabacteroides",0.000603864579649848,0.000587916622187219,1.02712622310847,0.00124260830868982,3.99633295007038e-05,0.880836216431218,0.000999000999000999
"Thauera",0.00060054310409161,0.000477926738424671,1.25655891543357,0.00119567328012323,0.000673412538080681,0.881512237961385,0.37962037962038
"Lachnoclostridium",0.000590579895685224,0.000718379264274308,0.822100421122005,0.00130241062707722,0.000197315144639882,0.882177044071133,0.160839160839161
"Unclassified.genus.in.Burkholderiaceae",0.000582894908235229,0.000841485041923699,0.692697884329217,0.000527898095312105,0.00098145965017567,0.882833199316455,0.883116883116883
"Catabacter",0.000574174105478062,0.000528764600180613,1.08587848975128,0.00132479944511372,0.000374560410180979,0.883479537697036,0.45954045954046
"Gallionella",0.000567946341471489,0.000614181181520213,0.924721171146462,0.000225264166151797,0.00133757179253751,0.88411886558574,0.818181818181818
"Methylotenera",0.00056662252191957,0.000498906308099278,1.135729319756,0.00120916880616778,9.4602761277938e-05,0.884756703272469,0.0589410589410589
"Gemmata",0.000560966911677541,0.000790012969832937,0.710073040694721,0.000530534244814812,0.000795741444923278,0.885388174531437,0.346653346653347
"Novosphingobium",0.000555562683286319,0.00061940907108689,0.896923712000958,0.0010667841050947,0.000602163654976154,0.886013562339074,0.554445554445554
"Nocardioides",0.000550669988732339,0.000752465864582155,0.73182055778454,0.000592904549311673,0.000808070423716699,0.886633442520635,0.567432567432567
"Anaeromyxobacter",0.000544229581428285,0.00084737178842352,0.642255959973354,0.000392479136634983,0.000902414943878793,0.887246072841245,0.467532467532468
"Syntrophomonas",0.0005440307663044,0.000629771228828854,0.863854589413524,0.00111400643878295,0.000198816551722369,0.887858479358927,0.481518481518482
"Rhodopseudomonas",0.000537625015467195,0.000715979404310388,0.750894526058359,0.000609347599357349,0.000812606488814645,0.888463675027874,0.736263736263736
"Ramlibacter",0.000530088393752016,0.000381198710618409,1.39058286134302,0.000961016959378774,0.000478121489672196,0.889060386845272,0.286713286713287
"Pseudonocardia",0.000523429638308154,0.000654923963323705,0.799221997698444,0.000793124239758385,0.000632972276923584,0.889649603010794,0.147852147852148
"Corynebacterium",0.000494888390393818,0.000559837366683552,0.883985992799144,0.00059102996851345,0.000895068126535505,0.890206690761293,0.875124875124875
"Unclassified.genus.in.Candidatus.Nomurabacteria",0.000474025474446126,0.000626840004639554,0.756214458135455,0.000206589912309131,0.00110893762800398,0.890740293469225,1
"Vibrio",0.000471664483144492,0.000352736069737818,1.33715977358106,0.00126142610251973,0.000841540322474936,0.891271238447943,0.0809190809190809
"Myxococcus",0.000466124881939212,0.000623767138141905,0.74727386782144,0.000464887837514864,0.000727661856104708,0.89179594758837,0.246753246753247
"Actinoplanes",0.000465427431132897,0.000697978636294655,0.666821886703729,0.00039441712263276,0.000781656011280003,0.892319871619855,0.486513486513487
"Nocardia",0.000465362312130873,0.000550602791992107,0.845186982156719,0.000569910142494072,0.000659654792171909,0.892843722347947,0.317682317682318
"Bdellovibrio",0.000461127778052675,0.000702628693109012,0.656289420820922,0.000244643329102053,0.00106463845134419,0.893362806330425,0.0729270729270729
"Amycolatopsis",0.000456007043849688,0.000659438461309897,0.691508109708803,0.000415472453611502,0.000729696054295944,0.893876125986333,0.36963036963037
"Unclassified.genus.in.Sphingomonadales",0.000453764450227758,0.000470391101638938,0.9646535588083,0.000746124519852005,0.000513682193885185,0.894386921191354,0.648351648351648
"Leptothrix",0.000445291212098529,0.000500240614809689,0.890154055699646,0.00086358823699854,0.000250406538223764,0.894888178211078,0.0569430569430569
"Lysobacter",0.000444593603688745,0.000611403455373787,0.727168941851889,0.000459601151998142,0.000690747617071732,0.895388649944448,0.724275724275724
"Rubrivivax",0.000443069272588767,0.000582433859959096,0.760720320449576,0.000758698436782429,0.000319373537547421,0.895887405763281,0.032967032967033
"Hungatella",0.000441910447798104,0.000505935773254679,0.873451673431391,0.000926554182775215,5.03791117454462e-05,0.896384857112038,0.013986013986014
"Nitrosopumilus",0.000439408633128993,0.000422267619232481,1.04059277367198,0.00091288861298096,0.00019662503459071,0.896879492209024,0.432567432567433
"Unclassified.genus.in.Verrucomicrobia",0.000433042162110348,0.000383917589743017,1.12795603452348,0.0002227334984656,0.000992666052838794,0.897366960673922,0.0709290709290709
"Treponema",0.00043131851687046,0.00037970354752687,1.13593491469799,0.00104193408947371,0.000311518041428644,0.897852488859622,0.965034965034965
"Rhodoplanes",0.000428256854500479,0.000872105196512006,0.491061005270118,0.000100590812913786,0.000804121663296188,0.898334570582168,0.543456543456543
"Desulfovibrio",0.000428222771906388,0.000333170234695122,1.28529720639134,0.000989601344657187,0.000579129074995814,0.898816613938497,0.982017982017982
"Aequorivita",0.000424137554184886,0.000394119875416325,1.07616382892858,0.000921326406798253,0.000153483400673977,0.899294058632188,0.001998001998002
"Blastomonas",0.000423611568880147,0.000638782930299695,0.663154177713239,0.00086688835565887,0.000133468989918897,0.899770911232842,0.037962037962038
"Bosea",0.000418659242824721,0.000507808096086351,0.824443812635727,0.000553091848984087,0.000559818313174503,0.900242189081218,0.737262737262737
"Dehalobacter",0.000417431749985662,0.0004165867947003,1.00202828149166,0.000842907381621743,8.10795731397812e-06,0.900712085161021,0.128871128871129
"Paracoccus",0.000406629488210444,0.000342910121100843,1.18581944127237,0.000667944587643167,0.000894537418299636,0.901169821311779,0.987012987012987
"Gordonia",0.000405631223406593,0.000528394978887757,0.767666688015138,0.000483216262576072,0.000579761350509678,0.901626433732207,0.481518481518482
"Alkalitalea",0.000399041425281561,0.000435435827835947,0.916418447385782,0.000817095315053667,2.61313039553079e-05,0.902075628124885,0.000999000999000999
"Ruminococcus",0.000397848965846907,0.000346039594670408,1.14972093359965,0.00090143929214416,0.000176924250642415,0.902523480185519,0.0789210789210789
"Fluviicola",0.000396997827009922,0.00023133598819749,1.71610924051733,0.000824899657355068,4.38647142498339e-05,0.902970374133114,0.000999000999000999
"Halomonas",0.000392291482530231,0.000270385168229758,1.45086169148481,0.000770900983093294,0.000542216422705212,0.903411970225858,0.836163836163836
"Gramella",0.000389067972057553,0.000376443914891801,1.03353502783909,0.000827549935561085,0.000105495071510917,0.903849937665693,0.000999000999000999
"Nitrospira",0.000387863368260391,0.000352847370343452,1.09923837007161,0.000669765082355944,0.000474776449320528,0.904286549102775,0.955044955044955
"Marinilabilia",0.000384875645460071,0.00048212040732869,0.798297768793012,0.000779719503596815,1.20582417921895e-05,0.904719797309265,0.000999000999000999
"Hymenobacter",0.000383715402137743,0.000275877592128789,1.3908900653251,0.000864373256456497,0.000320378818609325,0.905151739448863,0.0669330669330669
"Unclassified.genus.in.Rhodobacteraceae",0.000383052055039832,0.000323876596306078,1.18270989447422,0.000509711139144903,0.000823628894245683,0.905582934869504,0.962037962037962
"Herbaspirillum",0.000382670786909997,0.000270051402918197,1.41702943504394,0.00080508251492774,0.000413075616453197,0.906013701102859,0.773226773226773
"Thiobacillus",0.000382098763024699,0.000368289632317622,1.03749530123935,0.000453765609621941,0.000941713990184695,0.906443823418302,0.994005994005994
"Acinetobacter",0.000374615903119372,0.000238247653534288,1.57238024199663,0.00106235088160795,0.000410108070196378,0.906865522400983,0.997002997002997
"Unclassified.genus.in.Desulfuromonadales",0.000372960135931707,0.000488644922037992,0.763253886638587,0.00076299648348853,9.95011318915997e-05,0.907285357513677,0.504495504495505
"Pandoraea",0.000366183898577504,0.000430078948019462,0.851434138461792,0.000492331459339231,0.000608237025575255,0.907697564727035,0.689310689310689
"Unclassified.genus.in.Caulobacteraceae",0.000366171860441933,0.000564221814622265,0.648985648821602,0.000700591257302647,8.37666264116115e-05,0.908109758389261,0.051948051948052
"Geminocystis",0.000363145903031655,0.000518675240012426,0.700141196296464,0.000179490382457457,0.000748597707649709,0.908518545780821,0.0709290709290709
"Delftia",0.000359901672142692,0.000246759920221343,1.45850943629688,0.000826168723286786,0.000194881981115803,0.908923681194839,0.371628371628372
"Janthinobacterium",0.000355301975411839,0.000113143875429083,3.14026697480887,0.00078142926050709,0.000344110133146564,0.90932363880563,0.803196803196803
