"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Methanoperedens",0.0035941349018599,0.00873876269119414,0.411286474855489,0.00720157748085595,1.96100790064469e-05,0.679011640122573,0.004995004995005
"Rhizobium",0.00346537050998612,0.00575446881112355,0.602205107669966,0.00706007817522702,0.00122635524803343,0.683113823394926,0.003996003996004
"Unclassified.genus.in.Alphaproteobacteria",0.00345470425564326,0.00284068208731782,1.21615307501911,0.00764852380815728,0.00236856694512796,0.687203380331938,0.003996003996004
"Unclassified.genus.in.Candidatus.Falkowbacteria",0.00329495294451431,0.00386272654288978,0.853012220235837,0.000945101383954729,0.006983580243073,0.691103829306507,0.925074925074925
"Paracoccus",0.00320852159449417,0.00253149712671073,1.26744034612559,0.00728090696236539,0.000894537418299636,0.694901963900193,0.000999000999000999
"Mesorhizobium",0.00314201989517542,0.00499957404425595,0.628457518053026,0.00614341953354233,0.00151459331462516,0.698621376129924,0.003996003996004
"Burkholderia",0.00286055316510208,0.00320076355878513,0.893709614148388,0.00392323594626365,0.00438478031812503,0.702007597981165,0.918081918081918
"Methylobacterium",0.00279034908090883,0.00372322014586887,0.749445096338147,0.00237933105043963,0.0052809856568008,0.70531071471594,0.875124875124875
"Unclassified.genus.in.Deltaproteobacteria",0.00278375663897863,0.00308572281114157,0.902140862726672,0.0045169190917513,0.00443555922818991,0.70860602755069,0.0639360639360639
"Unclassified.genus.in.Rhizobiales",0.00275905479437589,0.00470232456846218,0.58674273844908,0.00534310001567446,0.00116437897486875,0.711872099213844,0.012987012987013
"Unclassified.genus.in.Candidatus.Shapirobacteria",0.00269543175742876,0.00381818767882794,0.705945329082453,0.000133253976977667,0.00548952238448756,0.715062856171933,0.402597402597403
"Unclassified.genus.in.Candidatus.Pacebacteria",0.00251863745039811,0.00325064701680735,0.774811118332933,9.60152037893874e-05,0.00510632095198384,0.718044330270697,0.0599400599400599
"Polynucleobacter",0.00240161393338528,0.0105439280496704,0.227772223223806,0.000252577624025008,0.00474085601592385,0.720887276061283,0.22977022977023
"Unclassified.genus.in.Propionibacteriaceae",0.00236357661462619,0.00561998217440756,0.420566567878012,0.00381247214737016,0.00131735212480613,0.723685194616746,0.143856143856144
"Unclassified.genus.in.Candidatus.Jorgensenbacteria",0.00234825839454338,0.00465952220294459,0.503969783223567,8.88321803468314e-05,0.00475651310367302,0.726464980004052,0.108891108891109
"Unclassified.genus.in.Betaproteobacteria",0.00230238531123403,0.00161659616665192,1.42421797028161,0.00518617995861169,0.00385496608198525,0.729190462454785,0.845154845154845
"Desulfovibrio",0.00230068117482024,0.00214925784649874,1.07045377480798,0.00504954063909666,0.000579129074995814,0.731913927608993,0.022977022977023
"Komagataeibacter",0.00229474914781372,0.0104614560246911,0.219352749980277,0.000250199648635163,0.00447936326185877,0.734630370639048,0.166833166833167
"Unclassified.genus.in.Nitrospirae",0.0021668081883311,0.00227153907610166,0.953894305023227,0.00041229338672815,0.00457237240591436,0.737195361677944,0.000999000999000999
"Paraburkholderia",0.00215764200443525,0.0042232994458881,0.510890130354356,0.00402011266504231,0.00110704478382827,0.739749502111937,0.444555444555445
"Unclassified.genus.in.Candidatus.Woesearchaeota",0.00209289059475696,0.00300532212169143,0.696394765689563,0.000214962652540403,0.00433070593535566,0.74222699211306,0.020979020979021
"Unclassified.genus.in.Candidatus.Kuenenbacteria",0.00205115143401705,0.00306854661825636,0.668443953829379,0.000136969546077782,0.00419820169629471,0.74465507276921,0.034965034965035
"Unclassified.genus.in.Candidatus.Portnoybacteria",0.00203999140042641,0.00320856202429606,0.635796155716818,0.000174665272888001,0.0041607434389741,0.747069942571575,0.0529470529470529
"Sulfitobacter",0.00198392423011124,0.00168643172323435,1.17640352869214,0.00424071995170353,0.000286222007865082,0.749418442037051,0.000999000999000999
"Bacillus",0.00196145898301138,0.00125372781873682,1.56450144417122,0.00469205401891003,0.000896843127892019,0.751740347936097,0.759240759240759
"Unclassified.genus.in.Syntrophobacterales",0.00193544227016876,0.00290954912593869,0.665203502808821,0.00138451824920778,0.00370949875059761,0.754031456168944,0.102897102897103
"Unclassified.genus.in.Ignavibacteria",0.00179308461997839,0.00147079537109772,1.21912582485226,0.000182208738138362,0.0037316679892135,0.756154046441122,0.885114885114885
"Rhodobacter",0.00178443392917372,0.0014765346445211,1.20852831716149,0.00414230041867129,0.000629155479008232,0.758266396330919,0.000999000999000999
"Unclassified.genus.in.Burkholderiales",0.00173304324928025,0.00147013012941838,1.17883663126194,0.00339748813577173,0.00194908534535641,0.760317911748095,0.732267732267732
"Stenotrophomonas",0.00172751761849443,0.0017415329532093,0.991952300018765,0.00378486108117955,0.000934403104144118,0.762362886118617,0.875124875124875
"Variovorax",0.00172001891273712,0.0020928639665461,0.821849360604027,0.00297909317318059,0.00160232925872708,0.764398983785989,0.162837162837163
"Unclassified.genus.in.Firmicutes",0.00170751011999757,0.00142683204169449,1.19671416824208,0.00336554848913048,0.00105574479721625,0.766420273986111,0.0929070929070929
"Sideroxydans",0.00169247515036487,0.00263270252106153,0.642866080320558,0.0024032925328576,0.00215535719287852,0.768423766319959,0.403596403596404
"Acidovorax",0.00167281910051149,0.00253322124098378,0.660352547755304,0.00351689094025289,0.000706707023996836,0.770403990515905,0.957042957042957
"Staphylococcus",0.00163930024936708,0.00331365643137511,0.494710385133922,0.00173076405148471,0.00288315005865942,0.772344536279176,0.719280719280719
"Unclassified.genus.in.Candidatus.Desantisbacteria",0.00163219223245992,0.00150653444721253,1.08340850451836,0.00067215636956325,0.00343548879344585,0.774276667822966,0.002997002997003
"Unclassified.genus.in.Actinobacteria.1",0.00154118490211289,0.00205350293000923,0.750515073336646,0.00152125456750702,0.00247310025782561,0.776101068101907,0.646353646353646
"Unclassified.genus.in.Candidatus.Woesebacteria",0.00153891032984988,0.00333269437741947,0.461761612548903,0.000521951150693184,0.00329568007352916,0.777922775822501,0.999000999000999
"Methanosarcina",0.00152561815050625,0.00314271815887613,0.48544542443215,0.00315933915329105,0.000121360779101258,0.77972874873044,0.36963036963037
"Unclassified.genus.in.candidate.division.WWE3",0.00150802179018726,0.00175049050520428,0.861485272672915,0.000148804398367052,0.00312981843602668,0.781513891688235,1
"Unclassified.genus.in.Comamonadaceae",0.00150281535932402,0.00225197098403229,0.667333358191472,0.00307564635210166,0.000646065992753424,0.783292871456975,0.454545454545455
"Sphingobium",0.00145143459505756,0.00238045434794754,0.609730069517614,0.00303535165654199,0.00078434133484377,0.785011028490863,0.808191808191808
"Geobacter",0.00144302581480333,0.00154130849835201,0.93623425572897,0.00259950366155906,0.0017211769145703,0.78671923150754,0.992007992007992
"Unclassified.genus.in.Candidatus.Gottesmanbacteria",0.00138298291613792,0.00166149023623983,0.832374988412686,0.000130336188893717,0.00287375564324434,0.78835635786046,0.923076923076923
"Thiomicrospira",0.00137467260848856,0.00160632401693135,0.855787869694355,9.47522644541164e-05,0.00281810411380319,0.789983646764562,0.00599400599400599
"Sinorhizobium",0.00137098301790239,0.00236037027146858,0.580833877834509,0.00269209179811143,0.000545259335846592,0.791606568061582,0.001998001998002
"Sphaerochaeta",0.00133966505013599,0.00136162989587966,0.983868710719308,0.00275361227583674,8.67928796769836e-05,0.793192416253972,0.000999000999000999
"Unclassified.genus.in.Candidatus.Levybacteria",0.00133505429979099,0.00276939962495841,0.482073546829141,0.000199049709174668,0.00276985977005793,0.794772806402877,0.997002997002997
"Sphingomonas",0.00130989086865061,0.00167619933534524,0.781464853868838,0.00235528875334258,0.00171547713460946,0.796323408970337,0.992007992007992
"Rhodoferax",0.00129855026583175,0.00192807858709596,0.673494469842955,0.00281662511274131,0.000812740757243938,0.797860586932537,0.817182817182817
"Cutibacterium",0.00129086548552849,0.00316010259853358,0.408488473167772,0.00227874823236749,0.000527902999555313,0.799388667923107,0.278721278721279
"Hydrogenophaga",0.00128047066066024,0.00157334708875349,0.813851355376845,0.00272406329640446,0.000422266759673739,0.800904443886965,0.117882117882118
