"","average","sd","ratio","ava","avb","cumsum","p"
"Desulfobacula",0.0013346203342198,0.00360064898739163,0.37066104996439,0.00266591142792121,0.000205111030913223,0.771769498048363,0.350649350649351
"Massilia",0.00130312946446482,0.00162154162852612,0.803636145714792,0.00286915219036566,0.00137884975254987,0.773403066738448,0.794205794205794
"Unclassified.genus.in.Candidatus.Beckwithbacteria",0.00129940399757454,0.00196842883825095,0.660122414549224,0.00263439767929672,5.95597680979512e-05,0.775031965281604,0.366633366633367
"Sphaerochaeta",0.00126262323476101,0.00124659857432982,1.01285470781146,0.000815360986472831,0.00275361227583674,0.77661475643162,0.000999000999000999
"Unclassified.genus.in.Bacteroidetes",0.00124014836639263,0.00145906002961046,0.849963909109155,0.00198838928979966,0.00281183601834463,0.778169373680054,0.576423576423576
"Sinorhizobium",0.00122762822684336,0.00239303828356539,0.512999827572469,0.000548880969427492,0.00269209179811143,0.779708296012118,0.010989010989011
"Thiobacillus",0.00120058907926173,0.00227858013965711,0.526902283736396,0.00244334402246821,0.00173466628777032,0.78121332278269,0.688311688311688
"Cutibacterium",0.00113638757672841,0.00322379256158251,0.352500216754199,9.3740037963402e-05,0.00227874823236749,0.782637868244801,0.238761238761239
"Sulfuritalea",0.00113003809778757,0.00408826985895418,0.276409859616421,0.00227105720604283,0.000434478559868205,0.784054454167756,0.390609390609391
"Flavobacterium",0.00111608102019301,0.00152697243485531,0.730911046405867,0.00275657281835775,0.00193439555857009,0.785453543866748,0.678321678321678
"Shewanella",0.00111401000302288,0.00446844880108467,0.249305755221468,0.00227473456693028,0.0010963254371776,0.786850037393297,0.987012987012987
"Unclassified.genus.in.Nitrosomonadales",0.0011086936591568,0.00289121432566931,0.383469896822725,0.00205724107799861,0.000749190896527371,0.788239866491543,0.988011988011988
"Brevundimonas",0.00109975301691025,0.0014613075647674,0.752581484846622,0.00220276144868257,0.0016163775717662,0.789618487836729,0.414585414585415
"Unclassified.genus.in.Candidatus.Peribacteria",0.0010757986731107,0.00233527703933085,0.460672825961135,0.00215959104297284,1.15716067859351e-05,0.790967080648995,0.374625374625375
"Unclassified.genus.in.Clostridiales",0.00105409819157766,0.000937606218080945,1.12424402830342,0.000854464445920176,0.00245095138576326,0.79228847031057,0.000999000999000999
"Unclassified.genus.in.Syntrophaceae",0.00103452102568189,0.00245102135226071,0.422077524835798,0.00012467864258989,0.00211801815297812,0.793585318553874,0.000999000999000999
"Unclassified.genus.in.Candidatus.Terrybacteria",0.00103423749432884,0.00133817070207111,0.772874112942492,0.00208854341255483,2.93222278242899e-05,0.79488181136976,0.21978021978022
"Neorhizobium",0.00102450276742992,0.00198147384730701,0.517040771858942,0.000410110912188091,0.00226504037586132,0.796166100989032,0.00699300699300699
"Agrobacterium",0.00101516254207375,0.00194799902230201,0.521130929970441,0.000494939604514425,0.00225071578509113,0.797438681948407,0.00799200799200799
"Unclassified.genus.in.Candidatus.Taylorbacteria",0.0010040526923868,0.00145643127406953,0.689392428096723,0.00209868843961447,0.000133235207170671,0.798697335893549,0.255744255744256
"Sulfuricurvum",0.000988819830402201,0.00212365109105513,0.465622547209913,0.00203094687055689,6.45933904140107e-05,0.799936894325101,0.906093906093906
"Catabacter",0.000984786015082598,0.00114070014086488,0.86331716794208,0.00124676955849704,0.00243926537467326,0.801171396072273,0.012987012987013
"Phaeobacter",0.000970889280389942,0.000766102137796655,1.26731049619867,0.000174149897341157,0.00211023337738531,0.80238847723975,0.000999000999000999
"Unclassified.genus.in.Syntrophobacterales",0.000963780211043987,0.00132969751560925,0.724811620485276,0.00120494743533935,0.00138451824920778,0.803596646665596,0.718281718281718
"Lachnoclostridium",0.00095563996784095,0.000893034858742485,1.07010376861058,0.000793234543540917,0.00231669291167105,0.804794611697489,0.000999000999000999
"Opitutus",0.000947232794769586,0.00229677961047428,0.41241780031911,0.00193130832133945,0.000114322822735007,0.805982037719196,0.624375624375624
"Alcanivorax",0.000941074558118501,0.00153590768066588,0.612715575268497,0.000548480369689124,0.00228754744717171,0.807161743938032,0.000999000999000999
"Unclassified.genus.in.Candidatus.Pacebacteria",0.000939883963860838,0.00169747332000959,0.553695868312986,0.00192353257358396,9.60152037893874e-05,0.808339957659343,0.976023976023976
"Syntrophomonas",0.000933445175542138,0.00295266659844312,0.316136327763631,0.00161332833586497,0.000731690155480396,0.809510099885621,0.232767232767233
"Dyella",0.000928044412862014,0.00463418357099825,0.200260606565075,0.00145186668054061,0.000752748683020299,0.810673471858399,0.0879120879120879
"Lysobacter",0.000909681732033697,0.00118998006831804,0.764451234313087,0.000925934592611668,0.00200432788644732,0.811813824859322,0.103896103896104
"Paenibacillus",0.000902361429703799,0.000982954818459032,0.918009060801413,0.00233694998761663,0.00186238159751523,0.812945001322521,0.46953046953047
"Methylomicrobium",0.000891806990588003,0.000968084898879658,0.921207418502314,0.000191351422380206,0.00190845193673115,0.814062947019515,0.000999000999000999
"Methylomonas",0.000891338548834248,0.0011072570029829,0.804996984831003,0.000273424135489957,0.00194575878162883,0.815180305490294,0.001998001998002
"Streptococcus",0.000885284550822033,0.00223861646607928,0.395460573187207,0.00159410471690668,0.00177925207268428,0.816290074829009,0.42957042957043
"Unclassified.genus.in.Candidatus.Kerfeldbacteria",0.000881458049317361,0.00264008950842131,0.333874304831599,0.00178657461961359,7.85580337421939e-05,0.81739504736647,0.275724275724276
"Microbacterium",0.000864161303148839,0.00158306077997544,0.545880053425519,0.00192850066495945,0.000813164690861615,0.818478337159619,0.912087912087912
"Unclassified.genus.in.Actinobacteria.1",0.000846898915117087,0.000776143554146009,1.09116272446394,0.0020336531673644,0.00152125456750702,0.819539987278912,1
"Comamonas",0.000831190703560133,0.00112643366149997,0.737895831746819,0.00137167454669996,0.00130532337590354,0.820581945998941,0.264735264735265
"Unclassified.genus.in.Candidatus.Peregrinibacteria",0.000828768909409317,0.00193364709190405,0.428604016151278,0.00167942690048813,3.1944747647841e-05,0.821620868821765,0.316683316683317
"Unclassified.genus.in.Candidatus.Firestonebacteria",0.000815893009594828,0.00281812584972444,0.289516172485557,0.00164567605008752,2.57202058110607e-05,0.822643650756545,0.266733266733267
"Parvibaculum",0.000795627741950081,0.00120147526398898,0.662209007373605,0.000121148260559595,0.00169935232774232,0.82364102868687,0.000999000999000999
"Unclassified.genus.in.Pseudomonadales",0.000779223164214797,0.00134204313319903,0.580624530567333,0.00177783380599744,0.000955057565884506,0.824617842271676,0.392607392607393
"Unclassified.genus.in.Rhodobiaceae",0.000761182820560756,0.00120652017597683,0.630891083064138,0.000129709189676452,0.00163098156630272,0.825572040957997,0.000999000999000999
"Unclassified.genus.in.Desulfobacterales",0.000759079649614646,0.00210926881150163,0.359878098739934,0.00146515449022727,0.000191121642598079,0.826523603164751,0.317682317682318
"Martelella",0.000747087073027369,0.00154392548087169,0.483888038822682,0.00017247087934533,0.00158613855859203,0.827460131794135,0.00699300699300699
"Thauera",0.000714560575084225,0.000721417882107376,0.99049468110893,0.000874800785491883,0.00170784583903965,0.828355886064495,0.193806193806194
"Arcobacter",0.000695917830909682,0.00232482577809751,0.299341928098877,0.00124080067012946,0.000929571752336363,0.829228270282984,0.125874125874126
"Celeribacter",0.000684830608347818,0.000535244432969328,1.27947264121673,0.000142693037959353,0.00150925632617443,0.830086755852005,0.000999000999000999
"Sulfuricella",0.000681730406385685,0.00226037287122519,0.301600861992369,0.00137745972030553,0.000189457581950456,0.830941355089701,0.412587412587413
"Unclassified.genus.in.Xanthomonadales",0.000678591380549214,0.00130044424300854,0.521815052200401,0.000515410195843614,0.00118069382271119,0.831792019327488,0.0869130869130869
"Ramlibacter",0.000669723442730084,0.00114448247281413,0.585175796605537,0.000579635966479408,0.00118389226484241,0.832631566952566,0.140859140859141
"Sulfurospirillum",0.000658922550999237,0.00203371057072711,0.324000160339262,0.00138337004584168,0.000347062089138715,0.833457574864946,0.263736263736264
"Unclassified.genus.in.Candidatus.Buchananbacteria",0.00065460010722437,0.000911014815469651,0.718539474999545,0.00139624396818956,0.000167304837135493,0.834278164275935,0.257742257742258
"Bordetella",0.000649442704572342,0.000468427621307311,1.38643127567893,0.0014097940476138,0.001653545076249,0.835092288503131,0.993006993006993
"Methanolinea",0.000645185487781013,0.00140633310614644,0.458771456748904,0.000722978365111955,0.000830091351253558,0.835901075995761,0.118881118881119
"Unclassified.genus.in.Sinobacteraceae",0.000643459589641111,0.00156781603509475,0.410417788335877,7.13469877692934e-05,0.00131530884374806,0.836707699948052,0.000999000999000999
"Marinobacter",0.000631567656033987,0.00104093909992721,0.606728728009308,0.000509939543969554,0.00161825465003284,0.837499416486356,0.002997002997003
"Legionella",0.000621989589288509,0.00184470925848759,0.337174861798253,0.00138930027741105,0.000532893918622121,0.838279126213077,0.253746253746254
"Unclassified.genus.in.Candidatus.Nealsonbacteria",0.000614436175311703,0.000643505973638994,0.954825907577978,0.00130144514187079,0.000454910515224004,0.839049367179471,1
"Alicycliphilus",0.000609147774326664,0.000918843402243609,0.662950588576097,0.000877414655650431,0.000930374097883822,0.839812978746019,0.502497502497502
"Unclassified.genus.in.Sphingomonadales",0.000604243990427714,0.000959775786735174,0.629567862389135,0.000970602500864641,0.000928651167529294,0.840570443058547,0.357642357642358
"Klebsiella",0.000602389486927184,0.00126789045109373,0.47511162057222,0.000491097200715,0.0012731017241938,0.84132558261445,0.642357642357642
"Unclassified.genus.in.Candidatus.Jorgensenbacteria",0.000599404428365605,0.000864865318417653,0.693061006842392,0.00125192536748104,8.88321803468314e-05,0.842076980179756,0.964035964035964
"Kocuria",0.000597490673241199,0.00214330373181789,0.27877088271312,0.00119665303046234,0.000271092798917868,0.842825978712166,0.422577422577423
"Rhodopseudomonas",0.000592624694631668,0.000629505601280233,0.941412901531679,0.000793420503616619,0.00130044348942305,0.843568877382268,0.827172827172827
"Methylocystis",0.000589106325150939,0.00107827135139714,0.546343296970303,0.000941712587544661,0.000565097581547871,0.844307365517285,0.792207792207792
"Rheinheimera",0.000581194428690077,0.00282655385122756,0.20561944306763,0.00119483286310391,6.15298840192176e-05,0.845035935507796,0.247752247752248
"Rhodovulum",0.000579107344657795,0.000452080346344612,1.28098323525958,0.000138706721102777,0.00129516684262203,0.84576188918487,0.000999000999000999
"Polynucleobacter",0.000563530421257605,0.00286321538622014,0.196817334794204,0.00121951827811608,0.000252577624025008,0.846468316042048,0.773226773226773
"Halomonas",0.000563227671321934,0.000526427589499768,1.06990530617351,0.00114151970529131,0.0013422264022739,0.847174363379899,0.418581418581419
"Chryseobacterium",0.000561504126933562,0.000455783224511789,1.23195435184131,0.00134569579464871,0.00139932004837852,0.847878250128012,0.801198801198801
"Yangia",0.000557276553539311,0.000415814846312598,1.34020359898445,0.000170495889836048,0.00127314407378133,0.848576837301739,0.000999000999000999
"Nitrosomonas",0.000553507609526256,0.000807367815768332,0.68557056488499,0.0010981404747432,0.000579375144880135,0.849270699826762,0.333666333666334
"Herbaspirillum",0.000553209405648231,0.00090859939194504,0.608859537605428,0.00112495834617443,0.000829621760569113,0.849964188531278,0.483516483516484
"Unclassified.genus.in.candidate.division.CPR2",0.000548806847274994,0.00163171735347085,0.336336955728036,0.00112995585069438,7.83562727280676e-05,0.850652158304858,0.315684315684316
"Unclassified.genus.in.Burkholderiaceae",0.000546402411812067,0.000955655031932092,0.571756955757749,0.00115194154226294,0.000648555411156208,0.851337113941626,0.996003996003996
"Ahrensia",0.000546156243708183,0.00101583542203547,0.537642448629944,0.000108267113060958,0.00118798966699263,0.852021760988558,0.000999000999000999
"Unclassified.genus.in.Candidatus.Wildermuthbacteria",0.000544721813054877,0.000902719231944831,0.603423294617663,0.00111086215007722,3.07271289217205e-05,0.852704609871097,0.278721278721279
"Unclassified.genus.in.Rhizobiaceae",0.000541988491441061,0.00115918359973977,0.467560524116053,0.000138559874569919,0.00111340353466796,0.853384032333828,0.00799200799200799
"Lactobacillus",0.000539979179119437,0.000432939062244056,1.2472406077672,0.00110386976252716,0.00157809256541082,0.854060935975685,0.0889110889110889
"Desulfobacca",0.000534443282675214,0.000926532475517249,0.576820885179285,0.00104185077975225,0.000312199342374742,0.854730899963924,0.436563436563437
"Unclassified.genus.in.Sphingomonadaceae",0.000531639951410559,0.00105651551256187,0.503201273516013,0.00090643050478534,0.000565270306266884,0.855397349770107,0.757242757242757
"Candidatus.Nitrosotenuis",0.000526621487219402,0.0015590933204688,0.337774192413994,0.00106004080183489,1.0195176756944e-05,0.856057508562081,0.343656343656344
"Unclassified.genus.in.Enterobacteriaceae",0.000524365474168062,0.0018912102445449,0.27726450598529,0.00109401688347757,0.000714344181367813,0.856714839275661,0.933066933066933
"Methylotenera",0.000523127082344261,0.000529597646788291,0.987782112546627,0.000384525162891117,0.00104957125358656,0.857370617573947,0.012987012987013
"Achromobacter",0.000521903288330934,0.000396901504227845,1.31494409260624,0.00118374000977337,0.00127629616528897,0.85802486175637,0.998001998001998
"Methylorubrum",0.000520167413212679,0.00113856434486702,0.456862552878758,0.00101286445633485,0.000435808302726565,0.858676929891577,0.662337662337662
"Unclassified.genus.in.candidate.division.CPR3",0.000517278418241107,0.00160710752735257,0.321869202550021,0.00103925806420687,6.6480063885921e-06,0.859325376458966,0.248751248751249
"Candidatus.Kuenenia",0.000516565223652271,0.000914920988132193,0.564600911283975,0.00105451326345854,4.29157875670735e-05,0.859972928984449,0.390609390609391
